FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5
0,1,0,0,2.5,3.1,2.5,2.5,3.3,2.5,2.7,3.0,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.75,1.85,1.9,1.8
1,1,1,0,2.25,3.2,2.75,2.27,3.25,2.82,2.3,3.0,2.7,2.25,3.2,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.2,3.2,2.8,1.7,1.9,1.83,1.83
0,0,0,0,2.2,3.25,2.75,2.1,3.4,3.0,2.0,3.1,3.2,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.875,2.1,3.1,3.1,1.7,1.9,1.9,1.8
0,1,0,0,1.7269999999999999,3.1,4.5,1.75,3.4,4.2,1.75,3.2,4.0,1.6669999999999998,3.25,4.5,1.73,3.2,4.5,1.7269999999999999,3.2,4.5,1.8,3.3,3.75,1.7,1.9,1.8,1.9
3,1,1,1,2.75,3.25,2.2,2.85,3.25,2.25,2.7,3.0,2.3,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1.6,2.05,1.8,1.9
1,3,1,1,2.25,3.2,2.75,2.37,3.2,2.72,2.2,3.0,2.9,2.375,3.2,2.625,2.3,3.25,2.7,2.3,3.25,2.7,2.37,3.1,2.62,1.65,1.95,1.8,1.9
4,0,2,0,1.5,3.4,6.0,1.51,3.7,6.0,1.4,3.9,6.0,1.444,3.6,6.5,1.5,3.5,6.0,1.444,3.75,6.5,1.5,3.4,6.0,1.6,2.05,1.8,2.0
2,0,2,0,1.571,3.5,5.0,1.6,3.6,5.0,1.55,3.5,4.8,1.571,3.5,5.0,1.57,3.5,5.0,1.571,3.6,5.0,1.57,3.5,5.0,1.55,2.12,1.7,2.1
2,2,1,1,2.25,3.2,2.75,2.35,3.25,2.7,2.3,3.0,2.7,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,1.75,1.85,1.85,1.95
0,0,0,0,2.625,3.2,2.3,2.9,3.25,2.2,2.7,3.0,2.3,2.75,3.2,2.25,2.7,3.2,2.3,2.7,3.25,2.3,2.62,3.2,2.3,1.75,1.85,1.85,1.95
1,2,1,1,1.571,3.5,5.0,1.52,3.6,6.0,1.55,3.5,4.8,1.5,3.4,6.0,1.53,3.6,5.5,1.5330000000000001,3.6,5.5,1.53,3.4,5.5,1.6,2.05,1.75,2.05
1,1,1,0,1.5330000000000001,3.4,5.5,1.5,3.7,6.0,1.55,3.5,4.8,1.5,3.4,6.0,1.44,3.75,6.5,1.444,3.75,6.5,1.53,3.4,5.5,1.6,2.05,1.9,1.9
0,2,0,0,2.75,3.2,2.25,3.05,3.2,2.15,3.0,2.9,2.2,3.0,3.2,2.1,2.88,3.2,2.2,2.9,3.2,2.2,3.0,3.2,2.1,1.65,1.95,1.9,1.9
2,2,0,2,1.571,3.5,5.0,1.55,3.6,5.6,1.45,3.8,5.4,1.5,3.4,6.0,1.53,3.5,5.5,1.5330000000000001,3.6,5.5,1.57,3.5,5.0,1.55,2.12,1.8,2.0
1,0,0,0,2.1,3.2,3.0,2.05,3.25,3.25,1.9,3.1,3.5,2.0,3.2,3.2,2.1,3.25,3.0,2.0,3.25,3.25,2.0,3.2,3.2,1.7,1.9,1.9,1.9
1,0,0,0,1.5,3.6,5.5,1.52,3.7,5.7,1.6,3.4,4.6,1.5,3.6,5.5,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5,1.6,2.1,1.8,1.9
1,1,1,1,1.909,3.1,3.6,2.0,3.15,3.5,2.0,2.8,3.6,2.0,3.0,3.4,2.0,3.1,3.4,2.0,3.1,3.4,2.0,3.2,3.2,1.75,1.9,1.72,2.0
0,0,0,0,3.2,3.2,2.0,3.45,3.4,1.92,3.6,3.3,1.8,3.25,3.4,1.909,3.4,3.4,1.91,3.4,3.4,1.909,3.1,3.3,2.0,1.7,1.95,1.8,1.9
2,2,1,0,1.444,3.75,6.0,1.4,4.0,7.2,1.35,4.0,7.0,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.75,7.0,1.65,2.0,1.8,1.9
1,2,0,2,2.5,3.25,2.4,2.55,3.3,2.45,2.5,3.0,2.5,2.4,3.25,2.5,2.6,3.25,2.38,2.6,3.25,2.375,2.62,3.1,2.37,1.6,2.1,1.72,2.0
1,2,1,0,2.1,3.4,2.8,2.0,3.45,3.2,1.85,3.4,3.3,2.1,3.4,2.875,2.1,3.4,2.88,2.1,3.4,2.875,2.1,3.4,2.8,1.7,1.95,1.83,1.83
4,2,3,1,2.3,3.2,2.625,2.4,3.25,2.65,2.4,3.0,2.6,2.375,3.2,2.6,2.38,3.25,2.6,2.375,3.25,2.6,2.4,3.25,2.5,1.7,1.95,1.8,1.9
3,1,0,1,2.4,3.25,2.5,2.55,3.15,2.55,2.5,3.0,2.5,2.5,3.25,2.4,2.5,3.3,2.4,2.5,3.3,2.4,2.5,3.1,2.5,1.8,1.85,1.9,1.8
3,1,1,1,1.6669999999999998,3.3,4.5,1.6,3.6,5.0,1.7,3.2,4.2,1.6669999999999998,3.4,4.333,1.67,3.4,4.5,1.6669999999999998,3.4,4.5,1.66,3.3,4.5,1.65,2.0,1.72,2.0
4,1,1,0,1.3330000000000002,4.0,8.0,1.3,4.7,8.5,1.25,4.5,9.0,1.286,4.5,8.0,1.3,4.5,8.0,1.3,4.5,8.0,1.33,4.2,7.5,1.63,2.1,1.72,2.0
4,1,1,0,1.8,3.5,3.5,1.95,3.3,3.5,2.0,3.1,3.2,1.909,3.2,3.5,1.8,3.5,3.6,1.8330000000000002,3.5,3.5,1.72,3.4,4.0,1.7,2.0,1.72,2.0
3,6,1,5,2.1,3.4,2.8,2.1,3.4,3.0,2.0,3.2,3.1,2.1,3.4,2.875,2.1,3.4,2.88,2.1,3.4,2.875,2.1,3.3,2.87,1.7,2.0,1.72,2.0
3,0,1,0,1.909,3.1,3.6,1.91,3.15,3.85,1.9,3.0,3.6,1.909,3.2,3.5,1.91,3.1,3.75,1.909,3.1,3.75,1.9,3.1,3.6,1.75,1.95,1.9,1.8
3,0,2,0,1.5330000000000001,3.4,5.5,1.5,3.75,6.0,1.5,3.5,5.4,1.444,3.75,6.0,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.75,6.0,1.6,2.15,1.72,2.0
0,1,0,0,1.7269999999999999,3.4,4.0,1.78,3.4,4.1,1.75,3.2,4.0,1.8,3.25,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.72,3.4,4.0,1.65,2.05,1.8,1.9
2,2,1,1,2.0,3.2,3.2,2.15,3.25,3.05,2.2,2.8,3.1,2.1,3.4,2.875,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.1,3.3,1.7,2.0,1.83,1.83
1,3,1,1,2.0,3.2,3.2,1.98,3.05,3.7,2.0,2.9,3.4,2.0,3.0,3.4,2.0,3.0,3.5,2.0,3.0,3.5,2.1,3.0,3.2,1.7,1.9,1.8,1.9
0,2,0,0,1.6669999999999998,3.4,4.333,1.67,3.5,4.58,1.6,3.4,4.6,1.6669999999999998,3.4,4.333,1.67,3.5,4.33,1.6669999999999998,3.5,4.333,1.66,3.4,4.33,1.65,2.05,1.72,2.0
2,1,0,0,1.8,3.5,3.5,1.83,3.45,3.5,1.75,3.3,3.8,1.73,3.4,4.0,1.8,3.4,3.75,1.8,3.4,3.75,1.72,3.25,4.2,1.65,1.95,,
1,1,1,0,2.63,3.2,2.3,2.8,3.3,2.25,2.7,3.2,2.2,2.63,3.4,2.25,2.63,3.4,2.25,2.63,3.4,2.25,2.8,3.2,2.2,1.6,2.05,,
2,1,1,1,2.2,3.0,3.0,2.15,3.3,3.0,2.0,3.2,3.1,2.25,3.2,2.75,2.2,3.25,2.8,2.63,3.25,2.8,2.2,3.2,2.8,1.55,2.15,,
2,2,1,0,2.0,2.88,3.6,2.1,2.82,3.65,2.0,2.5,4.0,2.1,2.75,3.5,2.1,2.8,3.5,2.1,2.8,3.5,2.1,2.6,3.75,1.75,1.85,,
3,0,1,0,1.91,3.0,3.75,1.9,3.05,4.0,1.9,2.7,4.2,1.83,3.2,3.75,,,,1.91,2.9,4.0,2.0,2.75,3.8,1.8,1.8,,
0,0,0,0,2.63,2.88,2.5,2.6,2.9,2.55,2.6,2.8,2.6,2.63,2.88,2.5,2.7,2.88,2.5,2.7,2.88,2.5,2.9,2.9,2.3,1.75,1.85,,
3,0,2,0,1.57,3.5,5.0,1.55,3.65,5.0,1.5,3.7,5.0,1.57,3.5,5.0,1.57,3.6,5.0,1.57,3.6,5.0,1.53,3.6,5.0,1.65,1.95,,
2,1,1,1,1.83,3.2,3.75,1.85,3.35,3.75,1.75,3.3,3.8,1.83,3.2,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1.65,2.0,,
2,0,1,0,2.4,3.25,2.5,2.6,3.3,2.4,2.4,3.2,2.4,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4,1.7,1.9,,
0,1,0,0,1.615,3.5,4.5,1.55,3.75,5.0,1.45,3.8,5.4,1.571,3.5,5.0,,,,1.5330000000000001,3.75,5.0,1.61,3.5,4.5,1.5,2.25,,
1,1,1,0,1.125,6.5,12.0,1.14,6.5,12.0,1.15,6.0,12.0,1.143,5.5,15.0,1.14,6.0,13.0,1.143,6.0,13.0,1.14,6.0,12.0,1.5,2.25,,
2,0,1,0,1.286,4.5,8.0,1.27,5.0,8.0,1.25,4.5,9.0,1.286,4.5,8.0,1.3,4.33,8.5,1.3,4.333,8.5,1.33,4.33,7.0,1.55,2.15,,
2,0,1,0,1.4,3.75,7.0,1.37,4.0,7.5,1.4,3.9,6.0,1.4,3.75,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.44,3.75,6.0,1.6,2.05,,
4,1,0,0,2.625,3.1,2.375,2.7,2.9,2.5,2.3,3.2,2.5,2.75,3.2,2.25,2.63,3.1,2.4,2.625,3.1,2.4,2.62,2.9,2.5,1.65,1.95,,
2,4,1,1,1.8,3.3,3.75,1.75,3.4,4.0,1.7,3.2,4.2,1.8,3.25,3.75,1.8,3.5,3.75,1.8,3.4,3.75,1.66,3.5,4.2,1.5,2.25,,
0,1,0,1,,,,5.75,4.25,1.42,4.4,3.7,1.55,6.0,3.75,1.444,6.5,4.33,1.36,6.5,4.333,1.364,6.0,4.5,1.36,,,,
1,0,1,0,2.25,3.4,2.6,2.45,3.2,2.55,2.3,3.2,2.5,2.4,3.25,2.5,2.38,3.4,2.5,2.375,3.4,2.5,2.62,3.1,2.37,1.65,1.95,,
2,0,2,0,1.5,3.6,5.5,1.45,3.85,6.0,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.53,3.25,6.0,1.6,2.05,,
