FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
2,2,1,1,1.8,3.4,4.5,1.75,3.3,4.5,1.8,3.1,3.8,1.73,3.2,4.33,1.67,3.2,5.0,1.73,3.25,4.33,1.72,3.2,4.33,1.9,1.79,2.0,1.8,2.1,1.75,-0.75,1.8,2.05,-0.5,1.9,2.0,-0.5
3,0,0,0,1.25,5.5,11.0,1.25,5.0,10.0,1.22,4.8,9.5,1.22,5.0,10.0,1.22,5.0,10.0,1.22,5.0,10.0,1.28,4.5,8.0,1.65,2.12,1.75,2.05,1.72,2.15,-1.5,1.9,1.95,-1.75,2.075,1.825,-1.75
1,0,0,0,2.1,3.25,3.4,2.1,3.25,3.2,1.9,3.1,3.5,1.83,3.2,3.75,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.86,1.85,2.1,1.7,2.05,1.75,-0.5,2.0,1.85,-0.5,1.85,2.05,-0.25
2,2,1,0,2.87,3.25,2.37,2.7,3.2,2.4,2.9,3.0,2.2,2.6,3.2,2.38,2.75,3.2,2.25,2.62,3.2,2.38,2.8,3.2,2.2,1.87,1.85,2.0,1.8,2.1,1.75,0.0,1.9,1.95,0.25,1.775,2.125,0.25
0,1,0,1,5.0,3.6,1.66,5.25,3.3,1.65,4.4,3.3,1.65,4.5,3.25,1.67,5.5,3.4,1.67,5.0,3.4,1.62,5.0,3.3,1.61,1.88,1.85,1.95,1.85,1.95,1.9,0.75,1.95,1.9,0.75,1.9,2.0,0.75
0,1,0,0,1.61,3.6,5.5,1.65,3.4,5.0,1.6,3.4,4.6,1.57,3.5,5.0,1.67,3.6,5.0,1.62,3.4,5.0,1.61,3.3,5.0,1.81,1.9,1.9,1.9,1.95,1.9,-0.75,1.9,1.95,-0.75,1.975,1.925,-0.75
0,1,0,0,2.3,3.25,3.0,2.2,3.25,3.0,2.3,3.0,2.7,2.2,3.2,2.8,2.25,3.2,2.75,2.2,3.2,2.88,2.25,3.2,2.75,1.86,1.85,1.95,1.85,1.95,1.9,-0.25,1.95,1.9,-0.25,2.1,1.8,-0.25
3,1,1,1,2.62,3.25,2.6,2.52,3.25,2.52,2.7,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.5,3.2,2.5,2.5,3.1,2.5,1.87,1.85,1.95,1.85,2.05,1.8,0.0,2.05,1.8,0.0,2.0,1.9,0.0
0,1,0,1,4.5,3.6,1.72,4.7,3.35,1.72,4.0,3.2,1.75,4.33,3.2,1.73,4.75,3.4,1.73,4.33,3.25,1.73,4.5,3.3,1.66,1.91,1.8,1.9,1.9,1.85,2.0,0.75,1.9,1.95,0.75,1.9,2.0,0.75
2,1,1,0,1.66,3.4,5.5,1.7,3.3,4.85,1.7,3.2,4.2,1.57,3.25,5.5,1.62,3.6,5.5,1.62,3.4,5.0,1.66,3.3,4.5,1.9,1.79,2.05,1.75,1.8,2.05,-0.75,1.85,2.0,-0.75,1.9,2.0,-0.75
1,2,0,2,6.5,3.5,1.57,5.6,3.5,1.57,4.6,3.4,1.6,5.5,3.5,1.53,6.0,3.5,1.5,5.5,3.5,1.53,5.5,3.4,1.53,1.75,1.9,1.9,1.9,2.1,1.75,0.75,1.85,2.0,1.0,1.775,2.125,1.0
0,1,0,1,1.8,3.4,4.5,1.75,3.3,4.5,1.7,3.2,4.2,1.73,3.4,4.0,1.73,3.4,4.75,1.75,3.25,4.2,1.66,3.3,4.5,1.85,1.85,2.05,1.75,1.75,2.1,-0.5,1.8,2.05,-0.5,1.875,2.025,-0.5
1,1,0,1,5.5,3.4,1.66,5.0,3.45,1.65,4.4,3.3,1.65,5.0,3.25,1.62,5.0,3.6,1.57,4.5,3.4,1.67,5.5,3.4,1.53,1.85,1.85,1.9,1.9,1.95,1.9,0.75,2.0,1.85,0.75,2.0,1.9,0.75
1,1,1,0,2.3,3.25,3.0,2.25,3.25,2.9,2.2,3.0,2.9,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.85,1.85,1.9,1.9,2.0,1.85,-0.25,1.95,1.9,-0.25,2.05,1.85,-0.25
2,1,1,0,2.2,3.25,3.2,2.2,3.25,3.0,2.2,3.0,2.9,2.2,3.0,3.0,2.1,3.1,3.2,2.2,3.1,3.0,2.2,3.0,3.0,1.95,1.75,2.1,1.7,1.85,2.0,-0.25,1.85,2.0,-0.25,1.875,2.025,-0.25
1,0,1,0,1.53,3.6,7.0,1.55,3.5,6.0,1.55,3.5,4.8,1.5,3.4,6.0,1.44,3.75,6.5,1.53,3.4,6.0,1.5,3.4,6.0,1.71,2.0,1.8,2.0,2.0,1.85,-1.0,1.85,2.0,-1.0,2.0,1.9,-1.0
0,0,0,0,1.8,3.4,4.5,1.7,3.3,4.85,1.7,3.2,4.2,1.73,3.2,4.33,1.67,3.4,4.5,1.73,3.25,4.33,1.66,3.3,4.5,1.95,1.75,2.0,1.8,1.95,1.9,-0.75,1.95,1.9,-0.75,2.075,1.825,-0.75
4,1,3,0,2.2,3.25,3.2,2.2,3.25,3.0,2.0,3.1,3.2,2.2,3.2,2.8,2.25,3.25,2.75,2.1,3.25,3.0,2.1,3.2,3.0,1.85,1.85,2.0,1.8,1.85,2.0,-0.25,1.8,2.05,-0.25,1.9,2.0,-0.25
2,2,0,1,2.87,3.25,2.4,2.65,3.25,2.42,2.6,3.1,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37,1.79,1.9,1.85,1.95,2.0,1.85,0.0,1.85,2.0,0.25,1.8,2.1,0.25
4,1,2,0,1.28,5.0,10.0,1.27,5.0,10.0,1.25,4.5,9.0,1.22,5.0,10.0,1.22,5.0,10.0,1.25,5.0,9.0,1.25,4.5,10.0,1.71,2.0,1.85,1.95,2.05,1.8,-1.5,2.05,1.8,-1.5,2.05,1.85,-1.5
2,1,1,1,2.1,3.25,3.4,2.2,3.2,3.05,2.2,3.0,2.9,2.1,3.2,3.0,2.1,3.2,3.1,2.1,3.2,3.1,2.2,3.0,3.0,2.0,1.7,2.15,1.66,2.08,1.77,-0.25,2.05,1.8,-0.25,2.0,1.9,-0.25
3,4,3,2,2.1,3.25,3.4,2.05,3.1,3.5,2.0,3.0,3.3,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.1,3.3,1.85,1.85,2.0,1.8,1.8,2.05,-0.25,1.8,2.05,-0.25,1.875,2.025,-0.25
2,0,1,0,1.57,3.5,6.5,1.57,3.5,6.0,1.6,3.4,4.6,1.53,3.5,5.5,1.5,3.5,6.0,1.53,3.5,5.5,1.5,3.4,6.0,1.85,1.85,1.8,2.0,1.75,2.1,-0.75,1.75,2.1,-0.75,1.85,2.05,-0.75
2,1,1,0,2.1,3.25,3.4,2.05,3.25,3.4,1.85,3.1,3.6,1.8,3.25,3.75,2.0,3.25,3.25,1.91,3.25,3.5,1.9,3.2,3.5,1.85,1.85,2.05,1.75,2.05,1.8,-0.5,2.1,1.75,-0.5,2.1,1.8,-0.5
0,1,0,0,2.5,3.25,2.7,2.3,3.2,2.85,2.2,3.0,2.9,2.1,3.2,3.0,2.38,3.2,2.62,2.25,3.2,2.8,2.62,3.2,2.3,1.85,1.85,2.0,1.8,1.9,1.95,0.0,1.9,1.95,0.0,1.825,2.075,0.0
1,0,1,0,1.66,3.4,5.5,1.65,3.4,5.25,1.65,3.3,4.4,1.62,3.25,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.53,3.4,5.5,1.85,1.85,2.0,1.8,1.9,1.95,-0.75,1.9,1.95,-0.75,1.875,2.025,-0.75
4,2,1,2,2.5,3.25,2.7,2.4,3.25,2.7,2.3,3.0,2.7,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.62,1.85,1.85,2.0,1.8,1.85,2.0,0.0,1.85,2.0,0.0,1.9,2.0,0.0
0,4,0,2,6.0,3.5,1.61,6.0,3.5,1.55,4.4,3.3,1.65,5.0,3.5,1.57,5.5,3.75,1.57,5.5,3.5,1.53,5.5,3.4,1.53,1.85,1.85,1.95,1.85,2.0,1.85,0.75,,,,2.025,1.875,0.75
0,0,0,0,1.44,4.0,7.5,1.47,3.75,7.0,1.4,3.9,6.0,1.36,3.75,8.0,1.44,4.0,7.5,1.4,3.75,7.5,1.44,3.6,6.5,1.75,1.95,1.8,2.0,1.75,2.1,-1.0,1.8,2.05,-1.0,1.8,2.1,-1.0
1,0,0,0,1.83,3.25,4.5,1.8,3.2,4.35,1.8,3.1,3.8,1.67,3.25,4.5,1.73,3.25,4.33,1.83,3.3,3.75,1.8,3.3,3.75,1.79,1.9,2.05,1.75,1.9,1.95,-0.5,1.85,2.0,-0.5,1.9,2.0,-0.5
0,1,0,1,2.25,3.25,3.1,2.2,3.25,3.0,2.1,3.0,3.1,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.88,2.25,3.2,2.75,1.85,1.85,2.1,1.7,1.85,2.0,-0.25,1.85,2.0,-0.25,1.925,1.975,-0.25
1,1,0,0,2.1,3.25,3.4,2.1,3.2,3.2,2.1,3.0,3.1,2.1,3.2,3.0,2.1,3.25,3.0,2.2,3.2,2.88,2.2,3.2,2.8,1.75,1.9,1.85,1.95,1.85,2.0,-0.25,1.8,2.05,-0.25,1.85,2.05,-0.25
3,3,1,0,1.72,3.3,5.0,1.8,3.2,4.35,1.8,3.1,3.8,1.67,3.25,4.5,1.67,3.4,4.5,1.8,3.25,4.0,1.72,3.2,4.33,1.85,1.85,2.15,1.66,1.8,2.05,-0.5,1.95,1.9,-0.75,2.05,1.85,-0.75
2,1,2,0,1.72,3.3,5.0,1.65,3.4,5.1,1.7,3.2,4.2,1.62,3.5,4.5,1.57,3.5,5.0,1.67,3.4,4.5,1.57,3.5,5.0,1.95,1.75,2.05,1.75,1.8,2.05,-0.75,2.15,1.7,-1.0,2.125,1.775,-1.0
2,1,1,0,2.87,3.25,2.37,2.85,3.2,2.3,2.8,3.1,2.2,2.6,3.2,2.38,2.75,3.2,2.3,2.75,3.2,2.3,2.8,3.1,2.25,1.9,1.8,1.95,1.85,1.85,2.0,0.25,1.85,2.0,0.25,1.85,2.05,0.25
1,0,0,0,8.5,4.5,1.36,8.0,4.35,1.35,6.0,3.9,1.4,8.0,3.75,1.36,9.0,4.5,1.33,7.5,4.0,1.36,8.0,4.33,1.3,1.65,2.05,1.75,2.05,2.0,1.85,1.25,2.1,1.75,1.25,2.075,1.825,1.25
0,2,0,1,5.5,3.4,1.66,5.0,3.25,1.7,3.8,3.1,1.8,4.5,3.25,1.67,5.0,3.6,1.67,4.33,3.25,1.73,4.5,3.3,1.66,1.95,1.75,2.0,1.8,1.85,2.0,0.75,1.9,1.95,0.75,1.95,1.95,0.75
0,0,0,0,1.3,4.5,12.0,1.3,4.5,9.4,1.3,4.2,8.0,1.3,4.33,8.0,1.29,4.75,11.0,1.3,4.33,8.5,1.3,4.33,8.0,1.71,2.0,1.85,1.95,1.9,1.95,-1.5,1.95,1.9,-1.5,1.975,1.925,-1.5
3,1,2,0,1.66,3.4,5.5,1.62,3.45,5.4,1.65,3.3,4.4,1.62,3.5,4.5,1.57,3.6,6.0,1.62,3.4,5.0,1.57,3.5,5.0,1.75,1.95,1.85,1.95,1.85,2.0,-0.75,1.8,2.05,-0.75,1.875,2.025,-0.75
1,1,0,1,4.5,3.4,1.8,4.3,3.25,1.8,3.6,3.1,1.85,4.0,3.2,1.8,4.5,3.25,1.73,4.0,3.25,1.8,4.0,3.1,1.8,1.9,1.79,1.9,1.9,2.05,1.8,0.5,2.05,1.8,0.5,2.075,1.825,0.5
1,1,0,1,2.7,3.25,2.5,2.6,3.2,2.5,2.7,2.9,2.4,2.6,3.2,2.375,2.75,3.25,2.25,2.7,3.1,2.37,2.5,3.1,2.5,1.9,1.79,2.05,1.75,2.08,1.77,0.0,1.8,2.05,0.25,2.1,1.8,0.0
1,2,1,1,1.8,3.3,4.5,1.85,3.3,4.0,1.85,3.1,3.6,1.7269999999999999,3.2,4.333,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.25,4.2,1.85,1.85,1.95,1.85,1.85,2.0,-0.5,1.95,1.9,-0.5,1.975,1.925,-0.5
2,1,1,1,2.375,3.25,2.875,2.3,3.25,2.85,2.1,3.0,3.1,2.2,3.2,2.8,2.25,3.25,2.75,2.2,3.2,2.87,2.25,3.2,2.75,1.79,1.9,2.0,1.8,2.05,1.8,-0.25,2.0,1.85,-0.25,2.0,1.9,-0.25
0,3,0,0,2.5,3.25,2.7,2.45,3.2,2.65,2.4,3.2,2.4,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.75,3.2,2.25,1.85,1.85,2.05,1.75,1.9,1.95,0.0,1.95,1.9,0.0,2.0,1.9,0.0
0,5,0,0,2.5,3.25,2.7,2.45,3.2,2.65,2.3,2.8,2.9,2.4,3.25,2.5,2.38,3.2,2.62,2.37,3.1,2.7,2.3,3.1,2.75,1.85,1.85,2.05,1.75,1.8,2.05,0.0,1.85,2.0,0.0,1.8,2.1,0.0
0,0,0,0,1.7269999999999999,3.4,5.0,1.72,3.35,4.75,1.75,3.2,4.0,1.7269999999999999,3.2,4.333,1.62,3.4,5.0,1.66,3.4,4.5,1.57,3.3,5.5,1.79,1.9,1.95,1.85,2.0,1.85,-0.75,1.95,1.9,-0.75,1.95,1.95,-0.75
3,2,2,1,1.25,5.5,10.0,1.26,5.0,10.0,1.25,4.5,9.0,1.25,4.5,10.0,1.27,5.0,11.0,1.25,4.75,10.0,1.22,5.0,9.5,1.71,2.0,1.75,2.05,1.85,2.0,-1.5,1.9,1.95,-1.5,1.875,2.025,-1.5
0,0,0,0,1.909,3.25,4.0,1.9,3.3,3.75,1.85,3.1,3.6,1.7269999999999999,3.4,4.0,1.91,3.25,3.6,1.83,3.3,3.75,1.83,3.3,3.6,1.85,1.85,1.9,1.9,1.9,1.95,-0.5,1.95,1.9,-0.5,2.0,1.9,-0.5
2,1,1,0,1.25,5.5,10.0,1.26,5.0,10.0,1.22,4.8,9.5,1.2,5.0,11.0,1.25,5.5,10.0,1.25,4.75,10.0,1.25,4.5,10.0,1.65,2.05,1.7,2.1,1.95,1.9,-1.5,1.9,1.95,-1.5,2.0,1.9,-1.5
2,3,1,2,4.5,3.3,1.8,4.25,3.25,1.8,3.8,3.1,1.8,4.5,3.25,1.6669999999999998,4.33,3.4,1.8,4.33,3.25,1.72,4.5,3.3,1.66,1.71,2.0,1.9,1.9,2.05,1.8,0.5,2.05,1.8,0.5,2.05,1.85,0.5
2,0,1,0,1.615,3.4,6.0,1.6,3.4,5.5,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.53,3.6,5.5,1.44,3.75,6.0,1.75,1.95,1.85,1.95,2.3,1.55,-1.25,2.0,1.85,-1.0,1.85,2.05,-0.75
2,2,1,0,3.1,3.2,2.25,2.9,3.25,2.25,2.8,2.9,2.3,2.8,3.2,2.2,2.8,3.25,2.2,2.8,3.2,2.25,2.87,3.1,2.2,1.85,1.85,2.0,1.8,1.9,1.95,0.25,1.95,1.9,0.25,1.95,1.95,0.25
3,4,0,3,5.5,3.6,1.615,5.25,3.5,1.61,4.6,3.4,1.6,5.0,3.5,1.571,5.0,3.4,1.62,5.0,3.4,1.61,5.5,3.3,1.57,1.85,1.85,1.9,1.9,2.0,1.85,0.75,2.1,1.75,0.75,2.05,1.85,0.75
0,1,0,1,1.909,3.25,4.0,1.95,3.25,3.6,2.0,3.1,3.2,1.8,3.25,3.75,1.91,3.25,3.5,2.0,3.25,3.25,2.0,3.2,3.2,1.85,1.85,2.0,1.8,1.95,1.85,-0.5,2.05,1.8,-0.5,1.775,2.125,-0.25
3,1,2,0,1.4,4.333,7.5,1.42,3.75,8.0,1.4,3.9,6.0,1.364,3.75,8.0,1.36,3.75,8.5,1.4,3.75,7.5,1.4,3.6,7.5,1.75,1.95,1.75,2.05,1.55,2.3,-1.0,2.05,1.8,-1.5,1.875,2.025,-1.25
0,0,0,0,2.1,3.25,3.4,2.0,3.3,3.3,1.9,3.1,3.5,1.909,3.25,3.4,2.1,3.25,3.0,2.1,3.2,3.1,2.0,3.2,3.2,1.85,1.85,2.05,1.75,1.8,2.0,-0.25,1.75,2.1,-0.25,2.125,1.775,-0.5
4,3,2,1,1.6669999999999998,3.4,5.5,1.65,3.4,5.0,1.7,3.2,4.2,1.615,3.5,4.5,1.62,3.4,5.0,1.61,3.4,5.0,1.57,3.5,5.0,1.79,1.9,1.95,1.85,2.1,1.7,-1.0,1.9,1.95,-0.75,1.95,1.95,-0.75
1,3,1,1,9.0,4.0,1.4,7.5,4.0,1.4,5.4,3.8,1.45,7.0,3.75,1.4,8.5,4.0,1.33,7.5,3.75,1.4,8.0,4.0,1.33,1.79,1.9,1.85,1.95,1.65,2.1,1.5,1.95,1.9,1.25,1.925,1.975,1.25
1,0,1,0,1.364,4.333,9.0,1.4,3.9,7.8,1.4,3.9,6.0,1.3330000000000002,4.0,8.0,1.33,4.75,8.5,1.36,3.75,8.5,1.4,3.6,7.5,1.71,2.0,1.85,1.95,1.55,2.3,-1.0,1.95,1.9,-1.25,1.9,2.0,-1.25
0,0,0,0,2.0,3.4,3.5,2.15,3.25,3.05,2.0,3.1,3.2,2.2,3.25,2.75,2.1,3.25,3.4,2.1,3.25,3.0,2.1,3.2,3.0,1.9,1.79,1.95,1.85,1.5,2.45,0.0,2.05,1.8,-0.5,1.875,2.025,-0.25
2,0,1,0,1.25,5.0,13.0,1.23,5.25,11.0,1.22,4.8,9.5,1.25,4.5,10.0,1.22,5.0,10.0,1.25,5.0,9.0,1.22,5.0,9.5,1.71,2.0,1.75,2.05,1.65,2.15,-1.25,2.0,1.85,-1.5,2.05,1.85,-1.5
4,1,2,1,2.1,3.25,3.4,2.15,3.25,3.1,2.0,3.2,3.1,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.95,1.75,2.0,1.8,1.55,2.31,0.0,1.8,2.05,-0.25,1.85,2.05,-0.25
1,1,1,1,2.7,3.25,2.5,2.65,3.25,2.4,2.5,3.0,2.5,2.38,3.2,2.6,2.75,3.3,2.4,2.6,3.2,2.4,2.62,3.1,2.37,1.95,1.75,1.95,1.85,2.3,1.55,-0.25,2.0,1.85,0.0,2.05,1.85,0.0
3,0,2,0,2.1,3.25,3.4,2.05,3.25,3.35,2.0,3.1,3.2,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.2,3.5,2.0,1.71,2.05,1.75,1.6,2.2,0.0,2.0,1.85,-0.25,1.95,1.95,-0.25
1,1,0,0,2.87,3.25,2.37,2.7,3.2,2.4,2.5,3.0,2.5,2.8,3.2,2.2,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37,1.79,1.9,1.85,1.95,2.3,1.55,-0.25,2.05,1.8,0.0,2.1,1.8,0.0
2,4,0,2,2.1,3.25,3.4,2.1,3.25,3.2,2.1,3.0,3.1,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.79,1.9,1.95,1.85,1.5,2.45,0.0,1.8,2.05,-0.25,1.9,2.0,-0.25
1,2,1,2,2.2,3.25,3.2,2.15,3.25,3.1,2.1,3.0,3.1,2.0,3.2,3.2,2.1,3.25,3.0,2.2,3.1,3.0,2.0,3.2,3.2,1.79,1.9,2.0,1.8,1.55,2.3,0.0,1.95,1.9,-0.25,1.975,1.925,-0.25
2,1,1,0,1.61,3.6,5.5,1.62,3.45,5.35,1.65,3.3,4.4,1.44,3.6,6.5,1.57,3.4,5.5,1.57,3.4,5.5,1.66,3.3,4.5,1.85,1.85,1.9,1.9,2.05,1.7,-1.0,1.8,2.05,-0.75,1.8,2.1,-0.75
2,3,1,2,1.25,5.5,11.0,1.23,5.25,11.0,1.25,4.5,9.0,1.22,5.0,10.0,1.22,5.0,10.0,1.22,5.0,10.0,1.22,5.0,9.5,1.75,1.95,1.75,2.05,1.6,2.2,-1.25,1.9,1.95,-1.5,1.95,1.95,-1.5
0,2,0,1,5.5,3.6,1.61,5.5,3.45,1.6,4.8,3.5,1.55,5.0,3.5,1.57,4.75,4.0,1.62,5.5,3.4,1.57,5.5,3.4,1.53,1.75,1.95,1.85,1.95,2.0,1.85,0.75,,,,2.0,1.9,0.75
1,3,1,2,2.2,3.25,3.2,2.1,3.2,3.4,2.0,3.1,3.2,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.85,1.85,1.95,1.85,1.95,1.9,-0.25,2.0,1.85,-0.25,,,
3,2,2,0,2.2,3.25,3.2,2.1,3.2,3.4,2.2,3.0,2.9,2.0,3.2,3.2,2.2,3.25,2.8,2.0,3.25,3.25,2.2,3.2,2.8,1.75,1.95,1.95,1.85,1.6,2.2,0.0,2.0,1.85,-0.25,2.025,1.875,-0.25
1,2,1,2,2.625,3.2,2.6,2.6,3.2,2.6,2.5,3.0,2.5,2.375,3.2,2.6,2.6,3.2,2.6,2.4,3.2,2.6,2.62,2.9,2.5,1.79,1.9,2.0,1.8,2.2,1.6,-0.25,1.85,2.0,0.0,1.85,2.05,0.0
1,1,0,0,1.222,5.5,13.0,1.25,5.25,11.0,1.25,4.5,9.0,1.25,4.5,10.0,1.2,5.5,10.0,1.2,5.5,10.0,1.2,5.0,11.0,1.5,2.35,1.66,2.15,1.45,2.6,-1.25,1.95,1.9,-1.75,1.775,2.125,-1.5
2,1,0,1,1.7269999999999999,3.4,5.0,1.8,3.25,4.5,1.7,3.2,4.2,1.615,3.25,5.0,1.62,3.4,5.0,1.72,3.25,4.33,1.72,3.2,4.33,1.79,1.9,1.95,1.85,2.15,1.65,-1.0,2.05,1.8,-0.75,2.125,1.775,-0.75
3,3,0,2,2.0,3.2,3.75,2.0,3.25,3.65,1.85,3.1,3.6,1.8330000000000002,3.2,3.75,2.0,3.25,3.25,2.0,3.25,3.25,1.83,3.2,3.75,1.95,1.75,2.1,1.7,1.8,2.05,-0.25,1.85,2.0,-0.25,1.825,2.075,-0.25
2,1,1,0,2.6,3.2,2.625,2.5,3.2,2.7,2.4,3.0,2.6,2.375,3.2,2.6,2.5,3.2,2.5,2.37,3.2,2.62,2.37,3.1,2.62,1.9,1.79,1.9,1.9,2.2,1.6,-0.25,1.8,2.05,0.0,1.9,2.0,0.0
2,2,1,0,2.1,3.1,3.6,2.05,3.25,3.5,2.0,3.1,3.2,2.0,2.875,3.6,2.1,3.25,3.4,2.0,3.2,3.3,2.0,3.0,3.4,2.0,1.71,2.15,1.66,1.7,2.05,-0.25,2.05,1.8,-0.5,1.9,2.0,-0.25
4,4,3,1,1.571,3.5,6.5,1.6,3.6,5.6,1.65,3.3,4.4,1.5,3.4,6.0,1.57,3.75,5.5,1.57,3.4,5.5,1.57,3.3,5.5,1.65,2.05,1.8,2.0,2.3,1.55,-1.25,2.05,1.8,-1.0,1.8,2.1,-0.75
2,1,2,0,1.286,5.0,10.0,1.25,5.0,12.0,1.35,4.0,7.0,1.222,5.0,10.0,1.22,5.0,10.0,1.25,5.0,9.0,1.2,5.0,11.0,1.65,2.05,1.75,2.05,2.05,1.8,-1.5,2.0,1.85,-1.5,2.05,1.85,-1.5
1,1,0,1,2.1,3.25,3.4,2.1,3.25,3.3,1.9,3.1,3.5,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.2,3.1,2.1,3.2,3.0,1.9,1.79,1.9,1.9,1.8,2.05,-0.25,1.8,2.05,-0.25,1.8,2.1,-0.25
2,0,0,0,2.375,3.25,2.875,2.3,3.25,2.95,2.3,3.0,2.7,2.2,3.2,2.8,2.38,3.2,2.62,2.25,3.2,2.8,2.25,3.2,2.75,1.79,1.9,2.05,1.75,1.95,1.9,-0.25,1.9,1.95,-0.25,2.0,1.9,-0.25
1,1,0,1,5.0,3.6,1.6669999999999998,5.1,3.5,1.67,4.0,3.2,1.75,4.5,3.25,1.6669999999999998,4.5,3.4,1.67,5.0,3.4,1.61,5.0,3.5,1.57,1.71,2.0,1.85,1.95,1.8,2.05,1.0,1.75,2.1,1.0,2.025,1.875,0.75
0,0,0,0,2.2,3.25,3.2,2.2,3.2,3.2,2.1,3.0,3.2,2.1,3.2,3.0,2.2,3.2,2.88,2.1,3.25,3.0,2.0,3.1,3.3,1.85,1.85,1.95,1.85,1.95,1.9,-0.25,1.95,1.9,-0.25,1.925,1.975,-0.25
0,1,0,0,4.333,3.3,1.8330000000000002,4.4,3.35,1.8,4.0,3.2,1.75,4.0,3.4,1.7269999999999999,4.33,3.25,1.73,4.33,3.25,1.72,4.2,3.25,1.72,1.75,1.95,1.9,1.9,1.9,1.8,0.5,1.95,1.9,0.5,2.0,1.9,0.5
2,2,2,2,3.2,3.25,2.2,3.2,3.2,2.2,3.2,3.1,2.0,2.75,3.2,2.25,3.4,3.0,2.2,3.0,3.25,2.1,3.5,3.2,1.9,1.79,1.9,2.0,1.8,2.0,1.85,0.25,2.05,1.8,0.25,1.975,1.925,0.25
1,1,0,1,3.2,3.25,2.2,3.2,3.2,2.2,3.2,3.0,2.1,3.0,3.2,2.1,2.8,3.25,2.2,3.0,3.25,2.1,2.8,3.2,2.2,1.85,1.85,1.95,1.85,1.95,1.9,0.25,2.0,1.85,0.25,1.95,1.95,0.25
3,1,1,0,2.1,3.25,3.4,2.15,3.25,3.25,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.3,3.3,2.1,3.25,3.0,2.1,3.1,3.1,1.95,1.75,,,1.6,2.2,0.0,1.95,1.9,-0.25,2.0,1.9,-0.25
2,0,1,0,2.1,3.25,3.2,2.1,3.2,3.4,2.0,3.0,3.3,2.0,3.2,3.2,1.95,3.25,3.8,2.0,3.25,3.25,2.0,3.2,3.2,1.85,1.85,2.0,1.8,1.85,2.0,-0.25,1.9,1.95,-0.25,1.925,1.975,-0.25
1,0,0,0,2.2,3.25,2.8,2.25,3.3,3.0,2.1,3.0,3.1,2.0,3.2,3.2,2.2,3.2,3.2,2.1,3.25,3.0,2.2,3.25,2.75,2.0,1.71,2.0,1.8,1.9,1.95,-0.25,1.9,1.95,-0.25,1.85,2.05,-0.25
0,1,0,0,1.571,3.5,6.5,1.53,3.65,6.5,1.5,3.7,5.0,1.444,3.75,6.0,1.5,3.75,7.0,1.5,3.6,6.0,1.53,3.4,5.5,1.75,1.95,1.85,1.95,2.2,1.6,-1.25,1.75,2.1,-1.0,1.9,2.0,-1.0
0,2,0,0,6.5,3.75,1.5330000000000001,6.0,3.6,1.57,4.6,3.4,1.6,6.0,3.4,1.5,7.0,3.75,1.5,6.0,3.4,1.53,6.0,3.4,1.5,1.71,2.0,1.8,2.0,2.25,1.57,0.5,2.1,1.75,0.75,1.8,2.1,1.0
0,2,0,0,4.5,3.6,1.7269999999999999,4.75,3.4,1.73,4.0,3.2,1.75,4.333,3.2,1.7269999999999999,5.0,3.6,1.67,4.33,3.25,1.73,4.5,3.3,1.66,1.79,1.9,1.9,1.9,1.98,1.73,0.5,2.05,1.8,0.5,1.8,2.1,0.75
1,0,1,0,2.2,3.25,3.2,2.2,3.2,3.15,2.1,3.0,3.1,2.1,3.2,3.0,2.2,3.25,3.1,2.1,3.25,3.0,2.1,3.2,3.0,1.9,1.79,2.0,1.8,1.92,1.92,-0.25,1.95,1.9,-0.25,1.95,1.95,-0.25
