FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5
2,1,1,1,1.909,3.2,3.5,1.9,3.2,3.75,1.65,3.2,4.6,1.8,3.2,4,1.83,3.25,3.75,1.833,3.2,4,1.72,3.25,4.2,1.7,1.9,1.72,2
0,1,0,0,2.1,3,3.2,2.1,3.2,3.15,2.1,2.9,3.2,2.1,3,3.2,2.1,3.1,3.2,2.1,3.1,3.2,2.1,3,3.2,1.8,1.8,2,1.72
1,0,1,0,2.3,3,2.8,2.45,3.15,2.65,2.3,2.9,2.8,2.375,3.2,2.6,2.4,3.1,2.7,2.4,3.1,2.7,2.4,3.1,2.6,1.9,1.7,2.1,1.66
0,1,0,1,1.8,3.1,4,1.85,3.2,4,1.7,3.1,4.4,1.8,3.2,4,1.85,3.1,4,1.85,3.1,4,1.8,3.1,4,1.75,1.85,1.83,1.83
2,4,2,1,2.2,3,3,2.2,3.2,2.95,2.2,3,2.9,2,3.2,3.2,2.2,3.1,3,2.1,3.1,3.2,2.2,3.1,2.87,1.65,1.95,,
3,1,1,1,1.833,3,4,1.9,3.3,3.65,1.9,3,3.6,1.8,3.2,4,1.83,3.1,4,1.833,3.1,4,1.8,3.1,4,1.95,1.65,,
3,3,0,1,1.727,3.2,4.333,1.8,3.2,4.25,1.8,3,4,1.667,3.25,4.5,1.73,3.2,4.5,1.727,3.2,4.5,1.8,3.1,4,1.9,1.7,,
1,0,1,0,1.833,3.2,3.75,1.83,3.2,4.1,1.8,3,4,1.8,3.2,4,1.83,3.1,4,1.833,3.1,4,1.8,3.1,4,1.9,1.7,,
1,0,0,0,1.8,3.1,4,1.85,3.1,4.2,1.85,3.1,3.6,1.727,3.2,4.333,1.8,3.2,4,1.8,3.2,4,1.8,3.1,4,1.85,1.75,,
3,3,1,3,1.8,3.1,4,1.85,3.2,4.05,1.85,3.1,3.6,1.8,3.2,4,1.8,3.2,4,1.8,3.2,4,1.8,3.1,4,1.75,1.85,,
1,0,1,0,2.1,3,3.2,2,3.1,3.6,2.1,3,3.1,1.8,3.2,4,2,3.1,3.4,2,3.1,3.4,1.9,3.2,3.5,1.9,1.7,,
4,2,4,1,2.625,3.1,2.375,2.75,3.2,2.35,2.5,3,2.5,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,1.65,1.95,,
1,0,1,0,1.444,3.6,6.5,1.45,3.75,6.8,1.45,3.8,5.4,1.444,3.6,6.5,1.44,3.6,7,1.444,3.6,7,1.4,3.5,8,1.8,1.8,,
1,1,0,0,2.375,3.1,2.625,2.4,3.1,2.75,2.4,2.9,2.7,2.25,3.2,2.75,2.38,3.1,2.7,2.375,3.1,2.7,2.3,3.1,2.75,1.85,1.75,,
1,1,1,1,1.667,3.3,4.5,1.71,3.33,4.55,1.7,3.2,4.2,1.667,3.25,4.5,1.7,3.25,4.5,1.7,3.25,4.5,1.66,3.3,4.5,1.6,2.05,1.72,2
1,0,0,0,2.875,3,2.25,2.65,3.15,2.45,2.7,2.9,2.4,2.875,3,2.25,2.8,3.1,2.3,2.8,3.1,2.3,2.87,3.1,2.2,1.9,1.7,2.1,1.66
1,1,1,1,2.1,3.2,3,2.15,3.15,3.15,2.1,2.9,3.2,2,3.2,3.2,2.1,3.1,3.2,2.1,3.1,3.2,2.2,3.1,2.87,1.8,1.8,2.1,1.66
0,1,0,0,2.25,3,2.875,2.3,3.1,2.9,2.2,2.9,3,2.2,3.2,2.8,2.25,3.1,2.88,2.25,3.1,2.875,2.25,3.1,2.8,1.8,1.8,2,1.72
2,2,0,1,1.909,3.2,3.5,2.07,3.25,3.2,2,3,3.3,1.909,3.2,3.5,2,3.1,3.4,2,3.1,3.4,2,3,3.4,1.75,1.85,1.9,1.8
3,3,0,3,1.909,3.2,3.5,2,3.25,3.4,1.9,3.1,3.5,1.909,3.2,3.5,2,3.1,3.4,2,3.1,3.4,2,3.1,3.3,1.75,1.85,1.83,1.83
3,1,2,0,1.5,3.4,6,1.51,3.5,6.4,1.45,3.6,5.8,1.444,3.6,6.5,1.5,3.5,6,1.5,3.5,6,1.5,3.4,6,1.7,1.9,1.83,1.83
0,2,0,1,2.625,3.1,2.375,2.65,3.15,2.45,2.5,3,2.5,2.625,2.875,2.5,2.63,3.1,2.4,2.625,3.1,2.4,2.75,3.1,2.3,1.9,1.7,2.2,1.61
1,0,0,0,1.909,3.2,3.5,2,3.25,3.4,1.9,3.1,3.5,2,3,3.4,2,3.2,3.3,2,3.2,3.3,2.1,3.1,3.1,1.8,1.8,2,1.72
5,0,1,0,1.364,3.75,8,1.41,3.8,7.6,1.4,3.7,6.5,1.364,3.75,8,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.75,7,1.65,1.95,1.72,2
3,1,3,1,2.2,3,3,2.15,3.15,3.15,2.1,2.9,3.2,2,3,3.4,2.1,3.2,3.1,2.1,3.1,3.2,2,3.1,3.3,1.8,1.8,1.9,1.9
0,1,0,1,1.667,3.3,4.5,1.66,3.35,5,1.6,3.3,4.8,1.571,3.25,5.5,1.62,3.4,5,1.615,3.4,5,1.57,3.5,5,1.85,1.75,2,1.8
2,1,2,0,2.2,3,3,2.25,3.25,2.8,1.8,3.1,3.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.2,2.9,2,3.2,3.2,1.6,2.05,1.75,2.05
0,0,0,0,1.533,3.4,5.5,1.6,3.4,5.25,1.5,3.5,5.4,1.444,3.6,6.5,1.53,3.4,6,1.533,3.4,6,1.5,3.4,6,1.8,1.8,2.05,1.75
2,2,0,0,1.727,3.2,4.333,1.8,3.25,4.2,1.8,3.1,3.8,1.727,3.2,4.333,1.83,3.25,3.75,1.75,3.2,4.333,1.72,3.2,4.33,1.7,1.9,1.9,1.9
3,0,2,0,3,3,2.2,2.95,3.25,2.2,2.9,3,2.2,3.2,3.2,2,3,3.1,2.2,3,3.1,2.2,2.87,3.1,2.2,1.7,1.9,1.85,1.95
5,0,1,0,2.2,3,3,2.1,3.1,3.3,2.2,2.8,3.1,1.909,3.2,3.5,2.1,3.1,3.2,2.1,3.1,3.2,2,3.1,3.3,1.9,1.7,1.95,1.85
1,3,1,1,3.4,3.25,1.909,4,3.4,1.78,3.6,3.1,1.85,3.75,3.2,1.833,3.75,3.25,1.83,3.75,3.1,1.909,3.5,3.2,1.9,1.65,1.95,1.85,1.95
3,0,1,0,1.364,3.75,8,1.4,3.9,7.4,1.4,3.7,6.5,1.364,3.75,8,1.36,3.75,8.5,1.364,3.75,8.5,1.36,3.75,8,1.8,1.8,1.95,1.85
0,3,0,1,2.3,3.2,2.625,2.38,3.15,2.75,2.2,2.9,3,2.2,3.2,2.8,2.38,3,2.75,2.375,3.1,2.7,2.25,3.1,2.8,1.8,1.8,1.95,1.85
1,5,1,0,1.286,4.5,8,1.3,4.65,8.5,1.4,3.9,6,1.286,4.333,9,1.3,4.33,8.5,1.3,4.333,8.5,1.28,4.33,8.5,1.69,2.05,1.61,2.2
1,0,1,0,1.571,3.5,5,1.58,3.6,5.2,1.6,3.4,4.6,1.571,3.25,5.5,1.53,3.5,5.5,1.533,3.5,5.5,1.57,3.5,5,1.86,1.93,1.83,1.83
0,0,0,0,3,3.2,2.1,2.8,3.15,2.33,2.7,3,2.3,2.8,3.2,2.2,2.88,3.1,2.25,2.875,3.1,2.25,2.8,3.1,2.25,2.15,1.7,2.1,1.66
3,0,0,0,1.333,4,8,1.27,4.85,9,1.25,4.5,9,1.3,4.333,8,1.3,4.33,8.5,1.3,4.333,8.5,1.28,4.33,8.5,1.58,2.27,1.66,2.1
1,1,1,0,1.833,3.2,3.75,1.8,3.35,4,1.9,3,3.6,1.8,3.2,4,1.8,3.2,4,1.8,3.2,4,1.9,3,3.75,1.93,1.83,1.9,1.8
5,0,4,0,1.364,3.75,8,1.35,4.25,7.8,1.35,4,7,1.364,3.75,8,1.33,4,8.5,1.333,4,8.5,1.36,3.75,8,1.75,1.95,1.72,2
1,5,0,3,2.25,3,2.875,1.95,3.35,3.35,2.2,2.9,3,2.1,3.2,3,2.3,3.1,2.8,2.25,3.1,2.9,2.2,3.1,2.87,,,2,1.72
2,1,2,1,2.625,3.1,2.375,2.85,3.1,2.32,2.9,3,2.2,2.6,3.2,2.375,2.8,3.1,2.3,2.8,3.1,2.3,2.75,3.1,2.3,2,1.78,2,1.72
3,1,1,0,2.2,3.2,2.8,2.25,3.15,2.92,2.1,3,3.1,2.2,3.2,2.8,2.25,3.1,2.88,2.25,3.1,2.875,2.2,3.1,2.87,1.9,1.78,2,1.72
0,0,0,0,2.25,3,2.875,2.25,3.1,2.97,2.3,3,2.7,2.2,3.2,2.8,2.3,3.1,2.8,2.3,3.2,2.8,2.25,3.1,2.8,2.03,1.77,2,1.72
0,0,0,0,1.727,3.2,4.333,1.7,3.35,4.65,1.75,3.2,4,1.667,3.25,4.5,1.7,3.25,4.5,1.7,3.25,4.5,1.66,3.3,4.5,1.75,1.85,1.83,1.83
0,1,0,0,1.727,3.2,4.333,1.7,3.35,4.65,1.75,3.2,4,1.667,3.25,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,1.75,1.85,2,1.72
0,0,0,0,1.727,3.2,4.333,1.75,3.25,4.5,1.75,3.2,4,1.727,3.2,4.333,1.73,3.25,4.33,1.727,3.25,4.333,1.66,3.3,4.5,1.8,1.8,2.1,1.66
0,2,0,1,2.875,3,2.25,2.95,3.2,2.2,2.9,3,2.2,2.75,3.2,2.25,,,,2.875,3.1,2.25,2.75,3.1,2.3,1.7,1.9,2,1.72
0,0,0,0,4.5,3.3,1.667,5,3.5,1.62,4.4,3.3,1.65,4.5,3.25,1.667,5,3.4,1.62,5,3.4,1.615,4.33,3.4,1.66,1.65,1.95,1.72,2
2,2,1,0,1.667,3.3,4.5,1.65,3.4,5,1.7,3.2,4.2,1.571,3.25,5.5,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5,1.75,1.85,2,1.72
1,3,0,2,2.375,3.1,2.625,2.3,3.2,2.8,2.3,3,2.7,2.375,3.2,2.6,2.38,3.1,2.7,2.375,3.1,2.7,2.25,3.1,2.8,1.7,1.9,1.8,1.9
0,0,0,0,2.625,3.1,2.375,2.85,3.2,2.25,2.9,3,2.2,2.6,3.2,2.375,2.75,3.2,2.3,2.75,3.2,2.3,2.75,3.1,2.3,1.7,1.9,1.9,1.8
1,2,0,2,1.444,3.6,6.5,1.45,3.7,7.2,1.4,3.7,6.5,1.364,3.75,8,1.44,3.6,7,1.444,3.6,7,1.44,3.6,6.5,1.75,1.85,1.9,1.8
1,1,1,1,2.5,3.1,2.5,2.55,3.2,2.5,2.5,3,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.7,1.9,1.9,1.8
1,2,0,1,1.73,3.2,4.33,1.67,3.5,4.6,1.75,3.2,4,1.67,3.25,4.5,1.73,3.25,4.33,1.73,3.25,4.33,1.66,3.4,4.33,1.85,1.75,,
0,2,0,0,1.91,3.2,3.5,2,3,3.75,1.9,3,3.6,1.83,3,4,1.91,3.2,3.6,1.91,3.2,3.6,1.83,3,4,1.75,1.85,,
2,4,2,1,2.38,3.1,2.63,2.4,3,2.85,2.3,2.9,2.8,2.25,3.2,2.75,2.4,3.1,2.63,2.4,3.1,2.63,2.4,3.1,2.6,1.7,1.9,,
1,2,0,1,1.73,3.4,4,1.75,3.25,4.5,1.6,3.4,4.6,1.62,3.5,4.5,1.73,3.4,4.2,1.73,3.4,4.2,2.2,3.1,2.87,1.7,2,,
2,1,2,1,2.3,3.2,2.63,2.3,3.1,2.9,2.2,3,2.9,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1.72,3.2,4.33,1.8,1.8,,
5,1,3,0,1.29,4.5,8,1.33,4.25,8.5,1.35,4,7,1.33,4,8,1.29,4.5,8.5,1.29,4.5,8.5,1.3,4.33,8,1.5,2.25,,
3,3,1,0,1.62,3.25,5,1.6,3.5,5.25,,,,1.62,3.25,5,1.57,3.5,5,1.57,3.5,5,1.61,3.3,5,1.8,1.8,,
1,0,1,0,1.36,3.75,8,1.35,4.1,8.5,1.35,4,7,1.33,4,8,1.36,4,7.5,1.36,4,7.5,1.33,4,8,1.6,2.05,,
1,1,1,1,2.1,2.8,3.4,2.2,2.8,3.45,2,2.8,3.6,2.1,2.75,3.5,2.1,2.8,3.5,2.1,2.8,3.5,2.1,2.87,3.3,1.9,1.7,,
5,0,0,0,2.5,3.1,2.5,2.55,3,2.65,2.5,3,2.5,2.5,2.88,2.63,2.5,3,2.6,2.5,3,2.6,2.62,2.9,2.5,1.85,1.75,,
2,1,0,0,1.667,3.3,4.5,1.7,3.4,4.5,1.7,3.1,4.4,1.615,3.25,5,1.67,3.25,4.75,1.667,3.3,4.6,1.66,3.3,4.5,1.75,1.95,,
3,2,1,2,1.833,3.2,3.75,1.9,3.25,3.75,1.8,3.1,3.8,1.833,3,4,1.83,3.2,3.75,1.85,3.2,3.75,1.83,3.2,3.75,1.9,1.8,,
3,0,0,0,2.4,3.25,2.5,2.7,3.2,2.4,2.6,3,2.4,2.75,3,2.375,2.63,3.2,2.38,2.7,3.1,2.4,2.5,3.1,2.5,1.9,1.8,,
1,2,1,1,2.5,3.1,2.5,2.7,3.2,2.4,2.6,3,2.4,2.5,3.2,2.5,2.63,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,1.85,1.85,,
0,0,0,0,2.375,3.1,2.625,2.37,3.2,2.7,2.2,3.1,2.8,2.5,3.2,2.5,2.38,3.2,2.63,2.4,3.2,2.6,2.4,3.25,2.5,1.95,1.75,,
2,2,0,0,1.909,3.2,3.5,1.9,3.1,4,1.8,3.1,3.8,1.909,2.875,4,1.8,3.2,4,1.8,3.2,4,1.9,3.2,3.5,1.95,1.75,,
3,1,1,0,1.727,3.2,4.333,1.75,3.25,4.25,1.85,3,3.8,1.727,3.2,4.333,1.73,3.25,4.33,1.75,3.2,4.333,1.8,3.1,4,1.9,1.8,,
0,2,0,0,2.75,3.25,2.2,2.9,3.3,2.2,2.8,3.1,2.2,2.8,3.2,2.2,2.88,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1.8,1.9,,
1,3,1,1,1.727,3.2,4.333,1.75,3.25,4.5,1.75,3.2,4,1.615,3.25,5,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.1,4,1.95,1.75,,
1,3,0,1,2.625,3.2,2.3,2.8,3.2,2.3,3,3.1,2.1,2.8,3.2,2.2,2.88,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1.75,1.95,,
1,1,0,1,1.44,3.75,6,1.4,4.1,7,1.45,3.8,5.4,1.4,3.75,7,1.33,4,8.5,1.33,4,9,1.4,3.75,7,1.7,2,,
0,1,0,0,1.83,3.4,3.5,1.9,3.5,3.35,1.75,3.3,3.8,2,3.2,3.2,,,,1.85,3.25,3.6,1.8,3.4,3.6,1.75,1.95,,
2,1,1,0,1.36,4,7,1.4,4.1,7,1.35,4,7,1.44,3.6,6.5,1.36,4,7.5,1.36,4,7.5,1.36,4.2,6.5,1.75,1.95,,
3,2,1,1,1.61,3.5,4.5,1.7,3.4,4.5,1.7,3.3,4,1.67,3.25,4.5,1.62,3.25,5.5,1.62,3.25,5.5,1.61,3.5,4.5,1.7,2,,
1,1,0,0,1.44,4,5.5,1.45,4,6,1.45,4,4.5,1.4,4,6.5,1.4,4,6.5,1.4,4,6.5,1.4,4.33,5.5,1.65,2.05,,
5,2,2,0,2.25,2.5,3.5,2.4,2.35,3.75,2,2.3,4.4,2.5,2.4,3.25,2.1,2.62,3.75,2.25,2.5,3.75,2.4,2.2,4,,,,
1,0,0,0,1.66,3.4,4.33,1.72,3.5,4.2,1.8,3.4,3.5,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.5,3.8,2,1.7,,
1,1,1,1,1.9,3.2,3.5,1.95,3.25,3.45,1.9,3.2,3.4,1.83,3.2,3.75,1.83,3.25,3.75,1.85,3.2,3.75,1.9,3.25,3.4,1.9,1.8,,
0,2,0,2,2.25,2.5,3.6,2.3,2.5,3.7,2.4,2.3,3.2,2.2,2.38,4,,,,2.25,2.5,3.75,2.3,2.37,3.75,,,,
1,1,1,1,2.5,3.1,2.5,2.6,3.2,2.45,2.8,2.9,2.3,2.75,3.2,2.25,2.5,3,2.62,2.5,3.1,2.6,2.5,3.1,2.5,1.65,2.05,,
2,0,0,0,1.667,3.3,4.5,1.7,3.4,4.5,1.7,3.3,4,1.727,3.2,4.333,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.25,4.2,,,,
3,2,2,0,2.3,3.2,2.625,2.37,3.25,2.7,2.3,3.1,2.6,2.5,3.25,2.4,2.38,3.2,2.63,2.37,3.25,2.6,2.3,3.2,2.62,1.752,1.9,,
0,4,0,3,4.333,3.4,1.667,5.25,3.7,1.55,4.2,3.2,1.7,4,3.4,1.727,4.5,3.4,1.67,4.5,3.4,1.66,4.33,3.4,1.66,1.63,2,,
4,2,2,0,1.727,3.4,4,1.7,3.5,4.35,1.6,3.5,4.4,1.571,3.75,4.5,1.62,3.4,5,1.61,3.4,5,1.66,3.3,4.5,,,,
3,2,1,0,2.5,3.1,2.5,2.45,3.15,2.65,2.4,3.1,2.5,2.25,3.4,2.625,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.85,1.8,,
2,2,1,0,1.8,3.3,3.75,1.8,3.3,4,1.8,3.2,3.7,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.75,1.72,3.2,4.33,,,,
3,2,1,1,2.75,3.25,2.2,2.9,3.2,2.22,2.8,3.1,2.2,3.4,3.25,1.909,2.8,3.2,2.25,2.8,3.2,2.25,2.8,3.2,2.2,,,,
4,2,1,1,1.727,3.2,4.333,1.77,3.3,4.25,1.75,3.3,3.8,1.727,3.2,4.333,1.73,3.25,4.33,1.72,3.25,4.33,1.72,3.25,4.2,,,,
1,1,0,1,2.4,3.25,2.5,2.4,3.25,2.6,2.4,3.2,2.4,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.3,2.5,,,,
1,3,0,1,2,3.2,3.2,2.05,3.25,3.25,2,3.1,3.2,2,3.4,3,2,3.25,3.25,2,3.3,3.2,2,3.3,3.1,,,,
1,1,0,1,2.2,3.25,2.75,2.2,3.15,2.8,2.2,3.1,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3,3,,,,
2,1,0,1,1.4,3.75,7,1.45,3.55,6.5,1.5,3.7,5,1.444,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.44,3.6,6.5,,,,
1,0,0,0,1.909,3.2,3.5,1.85,3.25,3.55,1.9,3.1,3.5,1.833,3,4,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,,,,
2,3,1,2,1.909,3.2,3.5,1.9,3.25,3.4,2.1,3.1,3,2,3.2,3.2,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,,,,
0,3,0,2,2.2,3.4,2.625,2,3.15,3.2,2.1,3.1,3,2,3.4,3,2,3.3,3.2,2,3.3,3.2,2,3.2,3.2,,,,
0,0,0,0,2,3.2,3.2,1.95,3.25,3.25,1.85,3.1,3.6,1.833,3.4,3.5,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,,,,
2,0,1,0,1.333,4.5,6.5,1.3,5,6.4,1.3,4.4,7,1.364,4.5,6,1.36,4.33,6.5,1.36,4.33,6.5,1.3,5,6.5,,,,
3,1,2,1,1.222,5.5,8,1.25,5,8,1.3,4.4,7,1.25,5,8,1.22,5.5,8.5,1.22,5.5,8.5,1.22,5.5,8,,,,
3,0,0,0,1.286,5,7,1.35,4.5,6,1.3,4.4,7,1.222,5,10,1.3,4.5,8,1.3,4.5,8,1.33,4.33,7,,,,
1,4,1,2,2.25,3.2,2.75,2.4,3.2,2.5,2.3,3.1,2.6,2.25,3.2,2.75,2.3,3.3,2.63,2.3,3.3,2.62,2.5,3.1,2.5,,,,
