FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5
1,2,0,0,1.571,3.25,5.5,1.6,3.45,5.35,1.55,3.3,5.2,1.5,3.25,6.5,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.25,6,1.85,1.8,1.83,1.83
0,0,0,0,2.375,2.1,4.333,2.55,1.88,5.3,,,,2.375,2.1,4.333,,,,,,,2.37,2,5,,,,
2,3,1,0,2.375,3,2.7,2.15,3.15,3.1,2,2.9,3.4,2.25,3,2.875,2.3,3.1,2.8,2.3,3.1,2.8,2.25,3,2.87,1.85,1.8,1.9,1.8
0,1,0,0,3.75,3.25,1.8,4.2,3.15,1.82,,,,,,,,,,,,,3.75,3.3,1.8,,,,
0,2,0,1,2.8,3,2.3,3,2.9,2.33,,,,2.75,2.75,2.5,2.88,3,2.3,2.875,3,2.3,3.1,2.87,2.2,1.8,1.8,,
1,0,0,0,3,2.7,2.4,3.05,2.75,2.4,2.9,2.5,2.6,2.875,2.625,2.5,3,2.8,2.38,3,2.8,2.375,3.25,2.62,2.3,1.8,1.8,,
2,4,0,3,4,3.4,1.727,4.2,3.65,1.69,,,,5,3.5,1.571,4.33,3.5,1.67,4.333,3.5,1.667,5,3.5,1.57,1.7,1.9,,
0,0,0,0,2.2,2.2,4.5,,,,2.2,2,4.2,2.25,2.2,4.5,,,,,,,2.25,2,4.75,,,,
1,1,1,0,1.8,3,4.2,1.95,2.95,4,2.1,2.7,3.5,1.909,3,3.75,1.91,3,4,1.909,3,3.75,1.83,3,4,1.75,1.85,,
2,2,1,1,1.2,5,11,1.28,4.5,10,1.3,4,8.5,1.333,3.75,9,1.22,4.75,11,1.222,4.75,11,1.22,5,9.5,1.75,1.85,,
2,2,0,0,2,3.2,3.2,1.97,3.3,3.4,2.1,3.1,3,1.833,3.4,3.5,2,3.25,3.25,2,3.25,3.25,2.1,3,3.2,1.7,1.9,,
3,1,1,0,1.2,5,11,1.23,5,11,1.25,4.5,9,1.25,4.5,10,1.22,5,10,1.222,5,10,1.2,5.5,9,1.65,1.95,,
2,1,1,1,1.727,2.75,5.5,1.8,2.85,5.2,1.7,2.8,5.2,1.8,2.5,6,1.73,2.75,5.5,1.75,2.75,5.5,1.72,2.75,5.5,1.85,1.75,,
2,1,0,1,1.17,5.5,11,1.15,6,12,,,,1.25,4.5,10,,,,,,,1.16,5.5,12,,,,
0,0,0,0,2,3.2,3.2,1.95,3.3,3.5,,,,1.73,3.2,4.33,1.91,3.25,3.5,1.91,3.2,3.5,2,3.2,3.2,1.6,2.05,,
3,1,2,1,1.2,5,11,1.22,5.5,10,,,,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10,1.22,5,9.5,1.65,1.95,,
3,1,1,0,1.4,3.75,7,1.45,3.5,7,,,,1.33,3.75,9,1.36,4,7,1.36,4,7,1.36,4,7,1.65,1.95,,
0,2,0,2,4.2,2,2.6,4.4,1.95,2.7,,,,4.5,2,2.5,,,,,,,4.5,1.83,2.7,,,,
3,2,0,2,1.17,5,12,1.23,5,9.5,,,,1.22,5,10,,,,,,,1.16,5.5,12,1.65,1.95,,
0,2,0,0,3,2.8,2.3,3.2,2.75,2.3,,,,2.88,2.63,2.5,3,2.75,2.38,3,2.8,2.3,3.1,2.8,2.25,1.9,1.7,,
2,1,1,1,1.73,3.4,4,1.66,3.45,4.25,,,,1.8,3.4,3.6,1.8,3.4,3.75,1.75,3.4,3.75,1.66,3.4,4.33,1.8,1.8,,
1,1,0,0,,,,4.75,2.55,1.95,,,,,,,,,,,,,,,,,,,
0,2,0,1,4,3.4,1.727,4.35,3.35,1.67,,,,4.333,3.4,1.667,,,,,,,4.5,3.5,1.61,,,,
2,2,0,2,,,,,,,,,,,,,,,,,,,4.2,1.5,4.5,,,,
1,0,0,0,,,,2.22,2.35,4.2,,,,2.2,2.375,4,,,,,,,2.2,2.62,3.5,,,,
0,2,0,1,6,3.75,1.444,,,,,,,8,3.75,1.364,,,,6.5,3.75,1.4,7,3.75,1.4,,,,
2,2,1,0,1.333,3.75,9,1.32,3.65,12,,,,1.286,3.75,13,,,,1.333,3.75,8.5,1.25,4,13,,,,
4,3,1,0,3,3,2.2,3.15,3,2.15,,,,2.75,3,2.375,,,,,,,3.25,2.5,2.37,,,,
4,2,3,1,2.75,2.75,2.5,2.85,2.75,2.5,,,,2.75,2.75,2.5,,,,2.75,2.8,2.4,3,2.87,2.25,,,,
1,2,1,1,3.2,3,2.1,3.75,3.15,1.88,,,,3.4,3,2,,,,,,,3.2,3.2,2,,,,
2,1,0,0,1.615,3.6,4.333,1.53,3.8,5,,,,1.5,3.6,5.5,,,,1.5,3.75,5,1.57,3.75,4.5,,,,
